part_id|part_definition_id|part_product_class_id|common_part_catalog_id|preferred_supplier_id|part_family_id|stock_card_create_date|part_season
28898|10189|467|3|1|1|2017-05-22|NULL
28996|8783|261|3|1|1|2017-05-22|Kış Mevsimsel
29041|10184|426|3|1|1|2014-12-09|NULL
29117|2000|421|24|1|1|2017-11-30|NULL
29202|323|499|32|1|1|2016-11-02|NULL
29361|735|398|6|5|341|2017-06-19|NULL
29518|9156|467|5|2|1|2009-04-16|NULL
29579|2584|427|6|5|275|2014-02-14|NULL
29620|470|416|6|5|180|2014-01-22|NULL
29641|10345|487|6|5|341|2014-04-21|NULL
29676|3700|415|6|5|231|2014-01-22|NULL
29703|2407|467|6|5|231|2014-01-22|NULL
29912|2467|426|6|5|231|2014-02-14|NULL
29949|8404|394|6|5|252|2014-01-22|NULL
29950|8422|487|6|5|341|2014-02-24|NULL
30172|4186|616|6|5|231|2015-06-18|NULL
30182|4194|624|6|5|252|2016-09-29|NULL
30622|2882|263|6|5|275|2016-07-14|NULL
30835|747|446|6|5|180|2015-06-18|NULL
30867|5267|492|6|5|341|2015-06-18|NULL
31652|2228|403|4|1|2|2007-11-05|NULL
32224|7065|487|4|1|2|2006-07-06|NULL
32315|2228|403|4|1|2|2006-08-31|NULL
32399|10189|467|4|1|2|2008-10-28|NULL
32436|5207|397|4|1|2|2007-09-21|NULL
32605|3570|257|4|1|2|2008-10-28|Kış Mevsimsel
32761|10241|467|4|1|2|2008-10-28|NULL
32849|1206|439|4|1|1|2016-12-13|NULL
32962|4265|572|4|1|1|2015-05-22|Kış Mevsimsel
32976|4265|572|4|1|1|2018-01-11|Kış Mevsimsel
33065|4186|616|4|1|2|2011-12-19|NULL
33431|2313|426|4|1|2|2011-02-24|NULL
33550|2228|403|4|1|2|2011-02-24|NULL
33650|5323|441|9|1|1|2016-10-10|NULL
33682|4949|487|4|1|2|2011-02-24|NULL
33730|319|397|4|1|2|2011-06-20|NULL
34077|1144|179|4|1|1|2013-10-25|Kış Mevsimsel
34281|1388|426|4|1|2|2011-12-29|NULL
34309|1255|487|4|1|2|2011-02-23|NULL
34343|10403|467|4|1|2|2012-01-04|NULL
34473|4949|426|4|1|1|2015-06-22|NULL
34504|10184|426|4|1|2|2011-10-25|NULL
34547|10218|426|4|1|2|2010-10-25|NULL
34571|11441|487|4|1|1|2017-05-25|NULL
34573|2228|403|4|1|2|2011-01-04|NULL
34778|11585|472|4|1|1|2016-10-31|NULL
34999|4186|616|4|1|1|2015-05-21|NULL
35172|211|306|33|1|2|2012-02-15|NULL
35219|7574|393|4|1|2|2011-01-03|NULL
35307|10218|426|4|1|1|2014-05-30|NULL
35439|6030|554|4|1|2|2011-02-24|NULL
35446|5356|487|4|1|2|2012-02-15|NULL
35738|11563|212|32|1|1|2019-03-04|NULL
35856|5323|441|4|1|2|2011-01-03|NULL
36537|6513|426|4|1|2|2006-02-28|NULL
36579|2228|403|4|1|2|2010-12-03|NULL
36588|4261|492|4|1|2|2006-09-27|NULL
36601|5877|487|4|1|2|2010-03-08|NULL
36718|2255|397|4|1|2|2007-11-29|NULL
36729|5169|397|4|1|2|2007-10-15|NULL
37263|10345|147|33|1|1|2018-08-27|NULL
37357|1734|426|4|1|1|2015-06-09|NULL
37412|6021|366|9|1|1|2015-06-09|Yaz Mevsimsel
37562|5169|467|4|1|1|2015-12-30|NULL
37638|5767|493|4|1|1|2016-05-30|NULL
37732|6796|203|4|1|1|2016-04-26|NULL
37761|3570|257|4|1|1|2015-06-09|Kış Mevsimsel
37770|4407|618|4|1|1|2016-04-20|NULL
38424|9375|487|6|5|341|2017-03-13|NULL
38431|5577|440|24|1|275|2017-03-13|NULL
38433|5577|487|6|5|341|2017-03-13|NULL
38483|5226|415|6|5|231|2017-03-22|NULL
38495|1972|459|6|5|231|2017-03-13|NULL
38656|7828|261|6|5|275|2017-03-14|Kış Mevsimsel
38671|6364|179|6|5|231|2018-06-12|Kış Mevsimsel
29270|2603|301|32|1|1|2016-04-08|NULL
29331|3842|126|32|1|1|2014-10-23|NULL
29442|11513|222|11|1|1|2017-07-17|NULL
29581|1823|426|6|5|231|2014-01-24|NULL
29697|11919|466|6|5|275|2014-02-18|NULL
29914|5790|426|6|5|231|2014-01-22|NULL
30074|10015|467|6|5|231|2014-04-18|NULL
30093|2040|444|6|5|180|2014-04-21|NULL
30100|2362|410|6|5|180|2014-01-24|NULL
30457|3291|473|11|1|1|2016-08-17|NULL
30720|6656|455|6|5|341|2018-05-28|NULL
30778|695|392|6|5|252|2015-06-17|NULL
30805|5875|487|6|5|341|2015-06-17|NULL
30837|805|446|6|5|180|2017-01-02|NULL
31253|2191|261|9|1|2|2006-12-14|Kış Mevsimsel
31457|10612|624|32|1|2|2009-07-15|NULL
31491|7242|579|4|1|2|2009-10-05|NULL
31605|10182|426|4|1|2|2008-05-21|NULL
31663|7181|416|4|1|2|2005-08-24|NULL
32023|1734|328|4|1|2|2009-09-04|NULL
32196|1639|287|4|1|2|2007-06-27|NULL
32273|10218|426|4|1|2|2004-12-24|NULL
32374|1972|459|4|1|2|2007-06-18|NULL
32400|1939|467|4|1|2|2009-12-01|NULL
32492|5904|490|4|1|2|2006-08-21|Yaz Mevsimsel
32615|9055|254|4|1|2|2005-12-12|NULL
32710|1090|489|4|1|2|2010-01-21|NULL
32823|5456|499|4|1|2|2005-07-06|NULL
33092|1528|618|4|1|2|2012-03-20|NULL
33105|4221|576|4|1|1|2017-06-29|NULL
33293|3795|138|4|1|2|2012-06-18|Kış Mevsimsel
33459|9480|424|4|1|2|2011-02-24|NULL
33627|5267|415|4|1|2|2012-11-21|NULL
33645|5267|415|4|1|2|2011-02-24|NULL
33674|7455|444|4|1|2|2013-06-03|NULL
33678|5191|446|4|1|2|2011-02-24|NULL
33679|5191|446|4|1|2|2011-02-24|NULL
33800|4949|487|4|1|2|2013-01-25|NULL
33801|4949|487|4|1|2|2012-03-26|NULL
34107|9213|261|39|1|2|2014-04-30|Kış Mevsimsel
34126|8173|246|9|1|1|2014-09-08|NULL
34218|7104|178|4|1|1|2016-06-14|Yaz Mevsimsel
34263|10184|426|4|1|2|2012-02-13|NULL
34266|2316|426|4|1|2|2011-02-23|NULL
34269|702|426|4|1|1|2015-05-14|NULL
34272|10184|426|4|1|2|2012-10-16|NULL
34333|4949|492|4|1|2|2012-03-15|NULL
34487|4949|426|4|1|1|2017-01-11|NULL
34785|4533|493|4|1|2|2012-02-28|NULL
34867|5378|236|4|1|2|2013-09-06|NULL
34989|8126|569|4|1|2|2011-02-23|NULL
35106|6021|366|4|1|1|2016-03-01|Yaz Mevsimsel
35254|2313|426|4|1|2|2012-08-09|NULL
35801|9213|261|39|1|2|2015-03-16|Kış Mevsimsel
36709|2255|397|4|1|2|2008-04-24|NULL
36756|1052|411|4|1|2|2007-09-13|NULL
36966|6176|188|4|1|2|2010-12-15|Kış Mevsimsel
37183|8668|303|9|1|1|2015-06-09|NULL
37324|3459|487|4|1|1|2015-06-09|NULL
37344|9149|426|4|1|1|2015-06-09|NULL
37637|6441|555|4|1|1|2017-01-24|NULL
37714|4338|211|9|1|1|2016-04-14|NULL
37827|6460|377|4|1|1|2017-06-07|Yaz Mevsimsel
38298|11701|406|35|1|1|2017-11-03|NULL
38565|1052|411|6|5|180|2017-03-22|NULL
38857|2222|487|5|2|1|2016-07-26|NULL
38989|2255|396|5|2|1|2018-01-05|NULL
39099|9116|201|5|2|1|2018-08-14|NULL
39261|11530|447|6|5|180|2019-01-30|NULL
39283|10241|426|6|5|231|2018-01-11|NULL
39370|8783|261|6|5|275|2018-01-11|Kış Mevsimsel
39380|3565|555|6|5|180|2018-01-19|NULL
39386|7684|184|6|5|341|2018-09-17|Kış Mevsimsel
39524|11585|472|3|1|2|2010-12-07|NULL
39637|4949|426|3|1|2|2012-08-27|NULL
39668|2287|390|3|1|2|2012-08-27|NULL
40005|4486|471|3|1|1|2015-03-09|NULL
40181|1327|499|3|1|2|2015-12-02|NULL
40335|3565|555|3|1|1|2014-09-15|NULL
40400|9318|195|3|1|1|2017-06-16|NULL
40404|4949|262|3|1|1|2014-08-22|NULL
40412|9032|255|3|1|2|2010-12-07|Kış Mevsimsel
39078|8783|261|5|2|1|2016-07-26|Kış Mevsimsel
39097|9582|200|5|2|1|2017-01-31|NULL
39314|3291|473|6|5|341|2018-01-11|NULL
39383|3570|257|6|5|231|2018-01-11|Kış Mevsimsel
39483|3184|606|3|1|1|2013-11-07|NULL
39538|2435|248|3|1|2|2015-05-15|NULL
39539|4826|261|39|1|1|2017-01-13|Kış Mevsimsel
39632|903|427|3|1|2|2012-08-27|NULL
39665|4949|403|3|1|1|2015-04-15|NULL
39760|5169|397|3|1|2|2012-08-27|NULL
39821|4642|197|3|1|2|2012-08-27|NULL
40051|1960|448|3|1|2|2010-12-09|NULL
40082|2800|467|3|1|2|2011-01-31|NULL
40243|10822|493|3|1|2|2014-12-12|NULL
40379|10057|461|3|1|2|2014-12-05|NULL
40623|3678|415|6|5|231|2014-04-10|NULL
40628|5060|487|6|5|341|2014-04-21|NULL
40629|380|466|6|5|275|2015-09-30|NULL
40655|2800|498|6|5|341|2014-05-06|NULL
40813|8783|261|6|5|275|2017-10-16|Kış Mevsimsel
40918|5905|442|6|5|275|2018-11-30|NULL
41031|7750|394|6|5|252|2014-03-26|NULL
41093|1734|492|6|5|341|2014-09-29|NULL
41178|4379|225|5|2|1|2014-01-20|NULL
41379|5260|492|5|2|1|2013-03-05|NULL
41543|7825|261|5|2|1|2013-01-15|Kış Mevsimsel
41568|3991|231|5|2|1|2017-03-10|NULL
41645|9116|201|5|2|1|2019-03-07|NULL
41692|7521|450|5|2|1|2019-02-21|NULL
41757|11624|407|5|2|1|2013-11-18|NULL
41926|10294|426|5|2|1|2015-04-27|NULL
42093|4713|283|3|1|1|2013-04-11|NULL
42120|343|424|3|1|1|2017-07-11|NULL
42134|7645|487|3|1|1|2017-07-11|NULL
42334|10218|426|3|1|1|2013-12-09|NULL
42415|4059|492|12|1|1|2014-07-22|NULL
42477|10836|492|3|1|1|2014-05-22|NULL
42613|8167|231|3|1|1|2012-12-10|NULL
42696|5456|261|3|1|1|2014-02-07|Kış Mevsimsel
42805|11177|428|3|1|1|2013-09-30|NULL
42979|5260|469|3|1|1|2013-05-22|NULL
43234|10828|492|10|1|1|2016-05-06|NULL
43346|7023|487|6|5|341|2014-01-22|NULL
43383|6039|554|14|1|180|2014-04-21|NULL
43756|9153|426|6|5|231|2017-08-02|NULL
43786|4556|365|16|2|341|2014-04-10|Yaz Mevsimsel
43906|8158|492|16|2|341|2013-07-31|NULL
44120|2296|392|6|5|252|2014-02-27|NULL
44134|9578|487|6|5|341|2014-07-11|NULL
44208|4949|261|6|5|275|2014-07-11|Kış Mevsimsel
44293|863|427|3|1|2|2008-10-10|NULL
44329|1972|459|3|1|2|2011-09-05|NULL
44442|4949|262|12|1|2|2010-01-21|NULL
44558|2955|487|3|1|2|2008-10-10|NULL
44590|1939|448|3|1|2|2009-11-04|NULL
44639|5895|487|3|1|2|2008-10-09|NULL
44658|1939|415|3|1|2|2010-07-07|NULL
44735|10184|487|6|5|341|2014-07-17|NULL
44957|3437|265|6|5|231|2015-10-12|NULL
44958|3453|265|6|5|231|2017-07-11|NULL
45043|8436|487|6|5|341|2014-04-10|NULL
45070|5484|492|6|5|341|2014-04-10|NULL
45107|7636|422|3|1|2|2007-07-25|NULL
45220|8196|197|3|1|2|2011-05-11|NULL
45533|695|392|3|1|2|2008-05-09|NULL
45582|4486|401|3|1|1|2015-04-16|NULL
45636|9128|487|3|1|2|2010-02-02|NULL
46036|4949|487|3|1|2|2008-05-05|NULL
46071|6725|468|3|1|1|2018-04-04|NULL
46133|7636|422|3|1|1|2016-10-25|NULL
46306|5191|446|10|1|1|2016-04-07|NULL
46462|1163|499|3|1|1|2018-09-04|NULL
46498|9805|490|10|1|1|2017-10-20|Yaz Mevsimsel
46599|6819|200|3|1|1|2016-04-07|NULL
46698|8654|492|10|1|1|2016-05-04|NULL
46761|10184|426|3|1|1|2017-08-23|NULL
46803|10237|487|3|1|1|2017-08-23|NULL
46867|10195|427|5|2|1|2007-03-22|NULL
46883|2228|396|5|2|1|2008-07-16|NULL
46994|1734|261|5|2|1|2008-06-04|Kış Mevsimsel
47148|9592|197|5|2|1|2009-05-04|NULL
47163|8783|261|5|2|1|2009-05-18|Kış Mevsimsel
47223|8136|217|32|1|1|2016-04-08|NULL
40631|2800|487|6|5|341|2016-02-29|NULL
40690|2494|487|6|5|341|2016-01-11|NULL
40811|8783|261|6|5|275|2017-10-16|Kış Mevsimsel
40853|8196|197|6|5|180|2014-11-07|NULL
40879|9685|261|6|5|275|2014-12-01|Kış Mevsimsel
41218|4713|283|5|2|1|2017-01-06|NULL
41343|2955|487|5|2|1|2013-01-15|NULL
41474|4687|470|5|2|1|2014-12-05|NULL
41586|3357|179|5|2|1|2018-01-02|Kış Mevsimsel
41749|5905|442|5|2|1|2014-11-20|NULL
41801|2800|487|5|2|1|2015-08-27|NULL
41827|747|446|5|2|1|2013-01-15|NULL
41920|840|425|5|2|1|2014-06-20|NULL
41979|10409|463|5|2|1|2015-05-25|NULL
42121|9480|424|3|1|1|2014-03-10|NULL
42155|7636|422|3|1|1|2017-11-20|NULL
42230|5882|487|21|1|1|2012-09-10|NULL
42342|11875|466|3|1|1|2017-07-11|NULL
42450|4687|470|3|1|1|2016-12-21|NULL
42654|9582|197|3|1|1|2014-01-30|NULL
42820|4261|492|3|1|1|2014-09-26|NULL
42841|8653|488|3|1|1|2013-06-11|NULL
43018|10423|463|3|1|1|2018-07-10|NULL
43116|1388|487|3|1|1|2012-09-10|NULL
43260|4186|616|6|5|231|2014-01-24|NULL
43371|5080|410|6|5|180|2014-03-10|NULL
43381|2502|467|6|5|231|2016-04-13|NULL
43391|7289|426|6|5|231|2014-01-22|NULL
43811|4949|487|24|1|341|2013-08-29|NULL
43904|3291|473|16|2|341|2013-01-16|NULL
44312|7222|487|3|1|2|2008-10-10|NULL
44593|1939|415|3|1|2|2011-02-01|NULL
44655|1939|448|3|1|2|2009-08-07|NULL
44665|747|446|3|1|2|2008-10-09|NULL
44736|1813|487|6|5|341|2014-04-21|NULL
44761|2508|403|6|5|341|2014-01-22|NULL
45327|1537|618|3|1|2|2008-05-08|NULL
45370|6480|335|32|1|2|2015-04-30|NULL
45392|196|310|6|5|180|2015-10-13|NULL
45546|9581|487|3|1|2|2008-05-09|NULL
45604|7004|487|11|1|2|2008-05-09|NULL
45620|1939|448|3|1|2|2009-01-14|NULL
45624|1939|415|3|1|2|2008-06-26|NULL
45661|9128|487|3|1|2|2008-05-09|NULL
45678|682|445|3|1|2|2010-12-21|NULL
45732|4949|397|3|1|2|2012-03-21|NULL
45817|2343|492|3|1|2|2009-12-01|NULL
45987|1570|257|3|1|2|2008-05-07|Kış Mevsimsel
46035|5323|441|39|1|1|2016-09-01|NULL
46241|1239|415|10|1|1|2016-04-06|NULL
46653|3496|243|3|1|1|2016-04-11|NULL
46771|709|426|3|1|1|2017-08-23|NULL
46816|2255|397|10|1|1|2017-08-23|NULL
46859|4713|283|5|2|1|2009-05-08|NULL
46875|2079|487|5|2|1|2004-12-24|NULL
47193|9196|572|32|1|1|2018-02-06|Kış Mevsimsel
47581|1734|406|32|1|2|2013-10-04|NULL
47892|4484|471|11|1|1|2020-01-16|NULL
48021|6374|245|21|1|1|2016-07-01|NULL
48068|9111|179|24|1|231|2016-02-15|Kış Mevsimsel
48096|1978|251|24|1|1|2019-11-29|NULL
48206|11157|428|9|1|1|2019-06-13|NULL
48225|9194|375|32|1|2|2015-11-03|NULL
48304|11009|618|32|1|1|2016-11-23|NULL
48417|6002|370|32|1|1|2017-05-17|Yaz Mevsimsel
48489|5323|441|39|1|1|2020-06-08|NULL
48769|7636|422|3|1|1|2015-08-31|NULL
48778|6021|366|4|1|1|2017-05-25|Yaz Mevsimsel
48872|48|239|24|1|1|2017-07-11|NULL
49084|2316|487|5|2|1|2017-06-09|NULL
49354|7479|390|5|2|1|2019-09-23|NULL
49419|2219|397|5|2|1|2017-10-09|NULL
49434|10180|396|5|2|1|2017-10-09|NULL
49471|1986|267|5|2|1|2017-10-09|Kış Mevsimsel
49551|7277|335|5|2|1|2011-10-24|NULL
49588|10218|467|5|2|1|2015-09-14|NULL
49741|3419|204|5|2|1|2017-01-30|NULL
49813|11625|392|5|2|1|2008-07-04|NULL
49871|747|446|5|2|1|2008-07-04|NULL
49945|756|391|5|2|1|2010-10-11|NULL
50061|7636|422|5|2|1|2013-09-09|NULL
50209|11780|466|5|2|1|2013-10-11|NULL
50452|9595|197|5|2|1|2004-12-24|NULL
18000|2581|487|6|5|341|2014-03-14|NULL
18050|2395|467|6|5|231|2014-02-14|NULL
18055|5112|426|6|5|231|2014-02-14|NULL
18221|10016|467|6|5|231|2014-04-10|NULL
18378|9213|23|1|4|133|2014-06-23|NULL
18589|2771|32|1|4|198|2015-01-15|NULL
18866|10138|84|1|4|359|2015-10-07|NULL
19163|8967|25|1|4|145|2017-05-09|NULL
19209|6050|82|1|4|352|2017-05-03|NULL
19429|2617|9|1|4|52|2015-07-15|NULL
19496|7583|25|1|4|145|2017-05-09|NULL
19564|8077|25|1|4|145|2017-05-09|NULL
19702|9607|62|1|4|294|2016-03-17|NULL
19878|9116|21|1|4|126|2017-09-18|NULL
19903|11000|36|1|4|1|2017-11-16|NULL
20063|9339|26|1|4|1|2017-04-13|NULL
20094|4841|21|1|4|123|2017-08-28|NULL
20701|4705|15|1|4|87|2020-01-16|NULL
20925|8196|197|7|1|410|2004-12-24|NULL
21128|11444|622|7|1|1|2016-02-26|NULL
21157|7445|335|7|1|2|2012-04-16|NULL
21304|3806|126|7|1|2|2011-04-28|NULL
21390|9980|405|7|1|2|2007-11-27|NULL
21405|6756|320|7|1|2|2007-09-20|NULL
21431|3381|363|7|1|2|2008-04-10|Yaz Mevsimsel
21597|6073|481|7|1|1|2015-11-13|NULL
21723|3386|217|7|1|2|2007-01-18|NULL
21750|1734|554|7|1|2|2012-11-16|NULL
21935|5267|415|7|1|2|2006-10-18|NULL
22101|7574|393|3|1|1|2019-02-12|NULL
22173|9844|467|3|1|1|2017-09-13|NULL
22286|2819|179|3|1|1|2018-04-17|Kış Mevsimsel
22347|2237|396|3|1|1|2018-06-20|NULL
22474|4379|225|10|1|1|2017-12-22|NULL
22642|10950|662|7|1|2|2012-01-09|NULL
22765|5589|300|7|1|1|2017-04-04|NULL
22845|5962|487|7|1|2|2011-09-08|NULL
22924|1069|419|7|1|2|2011-02-18|NULL
22965|2682|487|7|1|1|2018-08-27|NULL
22976|2343|492|7|1|1|2015-11-03|NULL
23039|9677|266|7|1|1|2016-09-01|NULL
23116|9032|255|7|1|2|2012-07-24|Kış Mevsimsel
23190|9196|572|7|1|1|2016-09-02|Kış Mevsimsel
23260|10711|487|7|1|1|2016-05-31|NULL
23277|11602|407|7|1|1|2017-01-03|NULL
23332|8158|488|7|1|1|2017-08-24|NULL
23378|1972|459|7|1|1|2017-02-10|NULL
23434|9157|426|7|1|2|2014-03-07|NULL
23508|4379|225|7|1|2|2009-12-22|NULL
23519|1734|579|7|1|2|2011-02-04|NULL
23629|4261|492|7|1|2|2005-04-22|NULL
23998|143|468|7|1|1|2016-01-13|NULL
24019|837|296|7|1|1|2014-10-24|NULL
24335|5456|488|7|1|341|2017-12-18|NULL
24427|10138|495|7|1|2|2014-06-30|NULL
24620|4159|588|24|1|1|2018-05-02|NULL
24850|1978|251|24|1|1|2019-12-04|NULL
25290|3525|265|3|1|2|2015-03-05|NULL
25428|6819|200|3|1|2|2011-06-01|NULL
25466|5226|487|3|1|2|2014-01-02|NULL
25572|10182|426|3|1|532|2004-12-24|NULL
25689|6914|397|3|1|2|2004-12-24|NULL
25851|5323|441|24|1|2|2007-02-26|NULL
26039|7247|327|9|1|1|2015-04-03|NULL
26289|5393|487|3|1|2|2007-04-26|NULL
26296|5350|417|3|1|2|2007-09-17|NULL
26380|9811|492|3|1|2|2008-12-23|NULL
26495|249|400|39|1|2|2008-12-15|NULL
26666|5323|441|24|1|2|2005-03-16|NULL
26712|1990|255|3|1|2|2005-03-16|Kış Mevsimsel
26732|5323|441|24|1|2|2005-03-16|NULL
26741|5267|415|3|1|2|2005-03-14|NULL
26882|5781|426|3|1|2|2008-09-17|NULL
26940|9980|405|3|1|2|2010-12-23|NULL
26973|1214|487|3|1|2|2008-09-17|NULL
27013|1972|459|3|1|1|2013-07-22|NULL
27016|1939|415|3|1|2|2010-08-06|NULL
27032|682|445|3|1|2|2008-09-17|NULL
27079|11595|487|3|1|2|2012-02-15|NULL
27122|6460|492|3|1|2|2010-03-10|NULL
27135|10833|492|3|1|2|2010-04-22|NULL
27353|6761|487|24|1|2|2013-01-16|NULL
27390|9582|197|3|1|2|2008-01-23|NULL
27408|4148|589|3|1|395|2004-12-24|NULL
28729|7602|487|3|1|1|2017-05-22|NULL
28764|7598|467|3|1|1|2017-05-22|NULL
28800|2285|487|3|1|1|2017-05-22|NULL
28804|7203|389|3|1|1|2018-12-27|NULL
28930|4055|454|3|1|1|2017-11-27|NULL
28962|10423|463|3|1|1|2018-11-13|NULL
29015|9582|200|3|1|1|2017-05-22|NULL
29037|3526|545|3|1|1|2017-05-22|NULL
29064|744|391|3|1|1|2019-05-14|NULL
29153|9041|271|3|1|1|2016-12-22|Kış Mevsimsel
29256|215|299|11|1|1|2016-04-06|NULL
29260|215|299|3|1|1|2015-06-26|NULL
29274|8778|210|24|1|1|2016-04-01|Yaz Mevsimsel
29360|735|398|3|1|1|2015-05-13|NULL
29632|7997|487|6|5|341|2014-01-22|NULL
29657|10506|487|6|5|341|2014-02-11|NULL
29849|10569|188|6|5|341|2014-02-24|Kış Mevsimsel
29855|7841|184|6|5|341|2014-07-15|Kış Mevsimsel
29945|2507|403|6|5|341|2014-03-10|NULL
30173|4186|616|6|5|231|2015-06-18|NULL
31113|6756|320|9|1|558|2004-12-24|NULL
31124|4728|285|4|1|472|2004-12-24|NULL
31135|7512|129|11|1|401|2004-12-24|NULL
31188|6756|487|9|1|2|2004-12-24|NULL
31408|7874|554|4|1|505|2004-12-24|NULL
31435|4826|261|39|1|2|2015-03-30|Kış Mevsimsel
31667|5570|487|4|1|2|2007-04-13|NULL
32001|1537|624|4|1|2|2010-06-15|NULL
32240|10153|427|4|1|2|2004-12-24|NULL
32322|2228|403|4|1|2|2008-10-28|NULL
32332|7558|415|4|1|2|2009-06-29|NULL
32344|7554|391|4|1|2|2008-03-07|NULL
32387|5456|487|4|1|2|2005-11-23|NULL
32417|390|466|4|1|2|2009-06-11|NULL
32599|6399|247|4|1|2|2007-08-07|NULL
32970|4227|572|4|1|1|2016-11-18|Kış Mevsimsel
33118|7242|579|4|1|2|2013-03-14|NULL
33341|4301|316|4|1|2|2012-04-02|NULL
33419|10189|426|4|1|2|2011-02-24|NULL
33653|5323|441|9|1|1|2016-10-10|NULL
33936|149|236|4|1|1|2015-09-30|NULL
33966|8778|185|4|1|1|2017-03-09|NULL
33975|993|261|4|1|2|2013-09-13|Kış Mevsimsel
34026|3419|203|4|1|1|2013-08-14|NULL
34217|11162|183|4|1|2|2012-12-17|NULL
34242|6988|349|4|1|1|2015-02-11|NULL
34288|695|392|4|1|2|2011-02-23|NULL
34337|1930|487|4|1|2|2014-11-12|NULL
34360|783|499|4|1|1|2016-02-04|NULL
34367|2343|492|4|1|2|2011-12-28|NULL
34636|7455|444|4|1|2|2010-11-26|NULL
34748|1090|489|4|1|2|2012-06-14|NULL
34811|3522|487|4|1|2|2010-11-25|NULL
34929|9047|256|4|1|1|2015-02-10|Kış Mevsimsel
35450|5267|415|4|1|2|2011-10-27|NULL
35747|1989|266|4|1|1|2015-10-20|NULL
35910|5267|487|4|1|2|2012-04-24|NULL
36462|4729|285|4|1|1|2013-10-21|NULL
36483|9480|424|4|1|2|2009-08-17|NULL
36701|7596|410|4|1|2|2011-08-12|NULL
36757|1052|411|4|1|2|2006-09-07|NULL
37174|8668|303|9|1|1|2019-12-16|NULL
37207|10699|336|9|1|1|2015-06-09|NULL
37374|9480|424|4|1|1|2015-06-09|NULL
37388|10218|426|4|1|1|2015-06-09|NULL
37402|5456|426|4|1|1|2015-06-09|NULL
37458|7198|487|9|1|1|2018-01-25|NULL
37574|9480|424|4|1|1|2016-07-28|NULL
38373|10302|426|6|5|231|2017-03-22|NULL
38416|4285|377|6|5|341|2018-06-13|Yaz Mevsimsel
38808|2313|487|5|2|1|2016-07-26|NULL
38943|380|466|5|2|1|2018-10-22|NULL
38986|2255|397|5|2|1|2019-07-02|NULL
39000|4949|397|5|2|1|2016-07-26|NULL
39162|4186|616|6|5|231|2018-05-22|NULL
39202|10591|426|6|5|231|2018-01-11|NULL
39241|1194|416|6|5|180|2018-05-22|NULL
39382|3570|257|6|5|231|2018-01-11|Kış Mevsimsel
39504|9188|370|3|1|1|2016-09-21|Yaz Mevsimsel
39636|840|425|3|1|1|2016-12-08|NULL
39809|8783|261|3|1|1|2013-03-14|Kış Mevsimsel
40083|2800|467|3|1|2|2011-01-24|NULL
17387|7479|390|3|1|2|2007-04-18|NULL
17530|4687|470|12|1|1|2014-11-17|NULL
17556|5983|554|32|1|505|2004-12-24|NULL
17934|7752|393|6|5|180|2014-01-22|NULL
18023|3699|415|6|5|231|2014-02-14|NULL
18091|6642|492|6|5|341|2014-01-22|NULL
18154|5103|261|6|5|275|2014-04-21|Kış Mevsimsel
18165|550|179|6|5|231|2014-04-10|Kış Mevsimsel
18287|5095|261|6|5|275|2014-04-10|Kış Mevsimsel
18750|1734|89|1|4|369|2014-11-19|NULL
18834|5392|26|1|4|150|2012-11-20|NULL
19029|1686|7|1|4|39|2015-09-09|NULL
19475|3879|25|1|4|145|2017-05-09|NULL
19695|3813|19|41|4|107|2015-05-25|NULL
19700|9606|62|1|4|294|2017-05-03|NULL
19942|3897|8|1|4|47|2017-03-03|NULL
20125|7574|25|1|4|145|2017-05-09|NULL
20263|4186|29|1|4|169|2018-06-29|NULL
20429|7004|25|1|4|145|2018-11-30|NULL
20960|4940|487|7|1|2|2004-12-24|NULL
20989|5815|487|7|1|2|2004-12-24|NULL
21008|7455|444|7|1|406|2004-12-24|NULL
21132|11404|598|7|1|2|2012-04-02|NULL
21204|2869|614|7|1|2|2009-03-17|NULL
21273|3889|147|7|1|1|2015-05-11|NULL
21392|2639|487|7|1|2|2006-10-18|NULL
21433|6021|366|7|1|2|2007-01-08|Yaz Mevsimsel
21951|7004|487|7|1|2|2006-10-18|NULL
21983|11557|446|7|1|1|2013-11-27|NULL
22006|6430|467|7|1|2|2011-11-01|NULL
22157|5393|487|3|1|1|2017-09-13|NULL
22174|9844|467|3|1|1|2017-09-13|NULL
22255|8783|261|3|1|1|2018-12-31|Kış Mevsimsel
22307|7521|450|3|1|1|2018-07-10|NULL
22445|1939|415|3|1|1|2018-05-03|NULL
22730|5728|335|7|1|2|2011-01-20|NULL
22771|8303|297|7|1|2|2013-04-15|NULL
22836|10184|487|7|1|1|2014-12-29|NULL
22900|4949|487|7|1|1|2016-09-01|NULL
23136|3419|195|7|1|1|2019-10-16|NULL
23388|4949|487|7|1|1|2015-12-02|NULL
23395|11644|447|7|1|1|2013-10-23|NULL
23433|4949|426|7|1|2|2013-07-30|NULL
23650|6854|487|39|1|1|2019-09-02|NULL
23682|5269|415|7|1|2|2011-08-23|NULL
23914|8840|470|7|1|2|2009-09-11|NULL
23944|9032|255|7|1|1|2017-12-01|Kış Mevsimsel
24224|11557|446|7|1|2|2011-10-26|NULL
24293|7521|450|7|1|1|2016-11-22|NULL
24396|1586|472|7|1|1|2016-06-15|NULL
24476|4249|237|7|1|1|2018-07-31|NULL
